VBD	<COMMA>	0.000543026105967
NN	VBZ	0.000538579383727
DT	CD	0.000525749145023
NNS	CC	0.000522853369269
VBP	VBP	0.000517816295551
JJR	<PERIOD>	0.000517762912231
CD	PRP	0.00051500686362
TO	VBN	0.000505509960375
WP	CD	0.000499853564563
NNS	<COMMA>	0.000476448591439
VB	VBN	0.000473920370647
VB	<COMMA>	0.000471419237574
NNP	CD	0.000451898413391
JJ	VBZ	0.000451807014435
CD	MD	0.00044926455746
VBP	NNP	0.000444812957892
WDT	<PERIOD>	0.000443025465699
TO	VBZ	0.00041364401347
CC	CD	0.000400486737799
NNP	NNS	0.000386514507425
MD	<COMMA>	0.000364320051346
JJ	<COMMA>	0.000363196611739
DT	VBP	0.000362656153336
PRP	<COMMA>	0.000359467924938
MD	CD	0.000356309411907
JJ	CC	0.00035609501577
NN	CC	0.000353068220122
CD	RB	0.000342850151533
<LEFTPAR>	<COLON>	0.000337970991108
NNPS	NNPS	0.000336739159148
NN	CD	0.000321423289691
PRP	NNP	0.000320400181071
RB	<COMMA>	0.000316090450284
<COLON>	VBD	0.00031493705736
VBD	RB	0.00030682848584
NNS	NNP	0.000300918714557
VBP	PRP	0.000297102095164
VBD	VBN	0.000292951572942
TO	<COMMA>	0.000290648255599
VBD	<COLON>	0.00028442205712
CC	VBD	0.000272780030183
<RIGHTPAR>	<LEFTPAR>	0.000270665971814
RB	PRP	0.000268254359807
VBD	MD	0.000266869120751
RP	<PERIOD>	0.000263069375913
DT	IN	0.000260909843317
MD	NNP	0.00025930024251
VBZ	<COMMA>	0.000247023138346
VB	PRP	0.000239611806384
TO	VBP	0.000232777537048
VBP	VB	0.000231806114577
NNP	MD	0.000227538185141
MD	VB	0.000226988722582
DT	CC	0.000221830792694
VBZ	VBN	0.000221113374037
EX	CD	0.000215050565531
<RIGHTPAR>	<RIGHTPAR>	0.000214999634346
CC	<COMMA>	0.00021364362011
IN	VBP	0.000212858665137
VBN	VBP	0.000210919742508
RBR	<PERIOD>	0.000207363301197
DT	<COLON>	0.000202923879843
PRP	VBN	0.000202673742384
VB	CC	0.000196826781567
DT	VBZ	0.000195227203646
WDT	VBD	0.000194093639393
IN	VB	0.000193830824704
IN	CD	0.00018974156717
VBZ	PRP	0.000188026532895
VBN	<COMMA>	0.000187163417377
WRB	CD	0.000185430143155
VBN	CC	0.000185384551622
CC	VBZ	0.000184917052864
IN	RB	0.000183264458923
VBN	VB	0.00018235954479
NNP	VB	0.00018148184983
VBD	CC	0.000181387443678
<COMMA>	CC	0.000176605981313
DT	DT	0.000174898689276
JJS	<PERIOD>	0.000172998029367
<LEFTPAR>	<LEFTPAR>	0.000171438743313
PRP$	PRP	0.000171308254758
PRP	PRP$	0.000170981729097
VBP	NNS	0.000170112722169
CD	VBD	0.000168315537632
PRP$	VBD	0.000164081966281
RB	NNP	0.000163664829235
VBP	VBN	0.000158192574191
NNP	PRP$	0.000157478420854
NN	RB	0.000153459806937
JJR	JJR	0.000150639660454
TO	CC	0.000150554968578
VBZ	CC	0.000145760895769
VBD	NN	0.000141975359848
WRB	PRP	0.000139466401039
NNP	VBN	0.000138052108324
TO	VB	0.000135837931362
<COMMA>	VBZ	0.000133019157992
<COMMA>	<COLON>	0.000132950140115
VBG	VBZ	0.000131649339418
WP	<PERIOD>	0.000131088844949
CD	WP	0.000130927905647
IN	VBN	0.000130838322737
VBG	VBN	0.000129584954885
NNPS	NNP	0.000127797856928
VBD	VB	0.000127506458943
WRB	<PERIOD>	0.000127180633548
CD	<COLON>	0.000125252730446
VB	NNP	0.000123203148281
VBG	<COMMA>	0.000122835472131
MD	IN	0.000122481627867
VBZ	IN	0.000121034846092
IN	TO	0.000119462289666
PRP	POS	0.000119181052585
MD	VBN	0.000111895631926
DT	WDT	0.000111605556422
VBN	RB	0.000109896799241
NNS	PRP	0.000109368779985
MD	VBZ	0.000108723633396
NNP	PRP	0.000108716844652
WRB	NNP	0.000106608636357
VBP	CC	0.000106470945968
PRP$	CD	0.000104159057697
JJR	NNP	0.000104121097472
RB	VBN	0.000103870945769
<LEFTPAR>	CD	0.000103515468641
VB	IN	0.000102031288421
VBN	MD	0.000101060160447
VB	VBZ	0.000100799338227
TO	RB	0.000100580472172
VBZ	VBZ	0.000100020174931
EX	VBD	9.99419579559e-05
VBN	NNS	9.90977476827e-05
<RIGHTPAR>	<COLON>	9.86484643076e-05
VBP	<COMMA>	9.60159998047e-05
WP	VBD	9.44131065203e-05
IN	NNS	9.42666078276e-05
CD	TO	9.37067045789e-05
<COLON>	<RIGHTPAR>	9.2802734671e-05
NN	NN	9.26795499454e-05
JJ	NNS	9.247145599e-05
VBD	PRP	9.20178626296e-05
<COMMA>	VBP	9.14519421051e-05
NNPS	CD	9.02905620567e-05
VBZ	WP	8.82694140992e-05
NN	MD	8.80459223347e-05
JJR	<COMMA>	8.68857862764e-05
MD	DT	8.63376453193e-05
VBZ	VB	8.56422129287e-05
<COLON>	<PERIOD>	8.54685369087e-05
VB	DT	8.47237539767e-05
TO	NNS	8.35849544394e-05
POS	VBP	8.32597156744e-05
JJR	VBD	8.31642756475e-05
PRP	DT	8.22823734137e-05
RB	CC	8.22666087008e-05
VBG	NNS	8.22105967437e-05
MD	CC	8.18466561059e-05
VBG	CC	8.08315986319e-05
PRP$	PRP$	8.07728640435e-05
NN	VBN	8.06950499077e-05
PRP	TO	7.98768828663e-05
TO	MD	7.98550673906e-05
<COLON>	DT	7.94933551479e-05
CD	JJ	7.90517878058e-05
CD	<RIGHTPAR>	7.89076043258e-05
TO	IN	7.84226687061e-05
PRP$	POS	7.79057235845e-05
VBZ	JJ	7.68366568891e-05
PRP	WP	7.65804016617e-05
WDT	<COMMA>	7.58883392036e-05
WP	PRP	7.56247584385e-05
<COMMA>	VBD	7.53620070562e-05
<LEFTPAR>	VBD	7.52268577145e-05
PRP	NNS	7.42861996399e-05
NNP	CC	7.34877410653e-05
MD	PRP	7.21775818361e-05
WDT	NNP	7.19155082735e-05
TO	NN	7.05225189328e-05
VBN	IN	6.9431988786e-05
CD	CC	6.94030337082e-05
JJ	MD	6.92806585307e-05
CD	VBG	6.91766939838e-05
NN	NNS	6.87520479306e-05
NNP	JJR	6.84734364149e-05
VBN	NN	6.83763133817e-05
JJR	NNS	6.62699292586e-05
VBD	DT	6.59767151512e-05
WRB	VB	6.58409545359e-05
VBP	JJ	6.50129997664e-05
NNS	JJ	6.49684126179e-05
NNPS	VBZ	6.47183094573e-05
VBN	TO	6.46011942774e-05
IN	<COLON>	6.44973748152e-05
POS	VBZ	6.39746462202e-05
VBZ	NNP	6.29129483629e-05
MD	<COLON>	6.25906662539e-05
RB	VBZ	6.1834945061e-05
<RIGHTPAR>	CD	6.16411917633e-05
PRP	IN	6.12616191549e-05
<COMMA>	WDT	6.11347005739e-05
MD	VBP	6.10232956794e-05
VB	VB	5.98060694372e-05
NN	IN	5.98018404441e-05
RP	CD	5.96949897191e-05
VBD	JJ	5.95545364395e-05
PRP$	<COMMA>	5.92016592995e-05
<COLON>	<COMMA>	5.90488641351e-05
<LEFTPAR>	NNP	5.86979550858e-05
NNS	MD	5.86796489672e-05
VBN	PRP	5.86202846506e-05
JJ	DT	5.82703893268e-05
PRP	WRB	5.80555592382e-05
IN	NNP	5.75976358852e-05
NN	VB	5.75891818959e-05
<COMMA>	RB	5.70896803209e-05
CC	PRP	5.69582352873e-05
WP	<COMMA>	5.68135705734e-05
JJ	VB	5.59078131301e-05
POS	<COMMA>	5.56357687158e-05
NNPS	<PERIOD>	5.41336253916e-05
NNP	<RIGHTPAR>	5.38615161292e-05
VBZ	PRP$	5.34750201122e-05
NNPS	RB	5.24531016734e-05
NNP	<COMMA>	5.20115783302e-05
CD	WDT	5.19127651596e-05
PRP	RB	5.18628571544e-05
MD	JJR	5.16912499869e-05
NNP	VBD	5.13261695143e-05
<RIGHTPAR>	NNP	5.1250180072e-05
PRP$	VBZ	5.04892458537e-05
VBN	VBN	4.95507072646e-05
NNS	JJR	4.91442193544e-05
NN	PRP	4.89810026457e-05
JJR	CD	4.88398919943e-05
VBP	RB	4.87767979263e-05
VBZ	NN	4.87593155474e-05
VB	VBP	4.8583730978e-05
VB	<COLON>	4.81709151942e-05
PRP	<COLON>	4.60816447437e-05
VB	NN	4.57162385235e-05
WRB	VBD	4.57062947245e-05
NNP	JJ	4.53682287751e-05
IN	JJ	4.53528457522e-05
VB	WRB	4.53278167749e-05
VBD	TO	4.46946328374e-05
VBG	<COLON>	4.45848564085e-05
NNP	NNPS	4.45487209246e-05
VBD	PRP$	4.43744285759e-05
PRP$	VBN	4.42920685114e-05
<COLON>	VBZ	4.4075460917e-05
WP	VB	4.40174686167e-05
RB	DT	4.39340587359e-05
RBR	<COMMA>	4.39165088075e-05
NNS	CD	4.33438753091e-05
CC	NNP	4.31925836684e-05
CC	VBP	4.28706529856e-05
PRP	RP	4.28096818624e-05
WDT	VBZ	4.23754582734e-05
NN	WP	4.22934755584e-05
<RIGHTPAR>	VBD	4.2049268541e-05
<LEFTPAR>	NNS	4.19333017526e-05
VBD	WP	4.16269212413e-05
CC	DT	4.07163628522e-05
JJ	POS	4.04727344185e-05
<COMMA>	NNP	4.04024516232e-05
<LEFTPAR>	TO	4.02573050223e-05
CD	PRP$	3.99546520221e-05
CD	WRB	3.94594951391e-05
PRP	CC	3.93756707709e-05
TO	CD	3.90019736267e-05
WRB	WRB	3.8874153368e-05
VBG	VBP	3.86221418148e-05
WDT	IN	3.76950418655e-05
WP	WP	3.75650273796e-05
TO	<COLON>	3.70215709875e-05
JJR	VBZ	3.6889723515e-05
RB	WRB	3.63665334224e-05
<LEFTPAR>	VB	3.62084115809e-05
TO	DT	3.61434041782e-05
WDT	WP	3.60258940892e-05
JJ	NN	3.59147678155e-05
NNP	<LEFTPAR>	3.58111968544e-05
MD	TO	3.5746806572e-05
JJ	VBP	3.56154148098e-05
WDT	NNS	3.54880032994e-05
JJ	TO	3.54568133194e-05
WRB	WDT	3.53560328603e-05
<COMMA>	<COMMA>	3.52243710933e-05
WDT	PRP	3.46858882199e-05
<COLON>	<LEFTPAR>	3.44741824294e-05
RP	PRP	3.42276633331e-05
CD	<COMMA>	3.38045393571e-05
NNS	IN	3.37399291335e-05
<LEFTPAR>	DT	3.34195316983e-05
MD	POS	3.32924003356e-05
CD	VBN	3.31558748593e-05
PRP	JJ	3.30436859521e-05
IN	MD	3.27654215652e-05
VBZ	DT	3.25958249561e-05
NNP	WRB	3.25072520293e-05
CD	RP	3.24696208631e-05
WDT	<COLON>	3.23407602143e-05
MD	JJ	3.21745410501e-05
RP	VBN	3.21237347279e-05
RBR	VB	3.20042153169e-05
PRP	NNPS	3.19426156252e-05
PRP$	CC	3.13713748215e-05
DT	NNP	3.11160199979e-05
DT	<LEFTPAR>	3.08821233961e-05
JJ	JJ	3.07000734459e-05
VBG	VBG	3.06647011055e-05
NNS	POS	3.05476147142e-05
<COMMA>	WRB	3.03931329171e-05
RP	VBD	3.02701976951e-05
JJS	VB	3.01568331317e-05
NNS	RB	2.99344896078e-05
WDT	CD	2.98088861421e-05
NNS	VBP	2.9752385478e-05
EX	<PERIOD>	2.88182689846e-05
CC	VBN	2.87107051633e-05
JJS	VBD	2.81140120553e-05
VBP	WP	2.77621459361e-05
CD	<LEFTPAR>	2.73673769323e-05
RP	CC	2.72177517778e-05
WP	PRP$	2.69067515525e-05
WDT	VBP	2.68155630675e-05
VBG	PRP$	2.67969547497e-05
VBP	EX	2.67199355527e-05
VBD	<RIGHTPAR>	2.66525581296e-05
CC	NN	2.66239292241e-05
JJR	CC	2.65088531047e-05
RBR	TO	2.63474071561e-05
WP	VBZ	2.62852416991e-05
VB	NNS	2.58785499418e-05
EX	NN	2.54837069411e-05
WRB	RB	2.49826983368e-05
VBN	NNP	2.4982076354e-05
JJR	TO	2.47136747555e-05
POS	WP	2.41638146316e-05
JJS	NNP	2.41443477119e-05
NNS	DT	2.38743066081e-05
VBG	VB	2.38631591424e-05
VBG	TO	2.37762312534e-05
JJS	JJS	2.35814537832e-05
POS	<COLON>	2.35499300701e-05
RB	TO	2.34784542477e-05
<LEFTPAR>	IN	2.32526835141e-05
CC	<COLON>	2.31507465183e-05
NNP	RBR	2.30025520711e-05
CD	JJS	2.29362192217e-05
<LEFTPAR>	VBG	2.28288199071e-05
VB	RB	2.28074177944e-05
WP	RP	2.27752935567e-05
VBZ	WRB	2.27265445074e-05
JJ	VBN	2.27122287595e-05
<LEFTPAR>	PRP$	2.24912756712e-05
RB	PRP$	2.24197265113e-05
PRP	VBG	2.22771826889e-05
JJR	RBR	2.22079073933e-05
NNS	WP	2.21470118833e-05
NNPS	VBN	2.16859171888e-05
EX	VBN	2.16216218131e-05
MD	NN	2.15162735575e-05
TO	WP	2.15018498746e-05
WDT	CC	2.14131397708e-05
POS	MD	2.11904876283e-05
<LEFTPAR>	<COMMA>	2.11488004442e-05
JJR	VB	2.10546504701e-05
PRP	VBZ	2.07065673493e-05
<COLON>	NNS	2.05601167986e-05
VBG	RB	2.02887974889e-05
VBP	POS	2.02446616439e-05
WRB	POS	2.02214141684e-05
PRP$	MD	2.02190494338e-05
JJ	WDT	2.02163850882e-05
<COLON>	JJ	2.01811229011e-05
<RIGHTPAR>	TO	2.01655623719e-05
CC	RBR	1.9942202226e-05
DT	RB	1.99149176687e-05
NNS	VBN	1.98103662425e-05
PRP	NN	1.97851573545e-05
CD	POS	1.97308630654e-05
NNP	<COLON>	1.96919834106e-05
<LEFTPAR>	JJ	1.96575815069e-05
RBR	CD	1.95527516906e-05
NNPS	VBD	1.94852370677e-05
<COLON>	POS	1.93756200357e-05
JJS	NNS	1.92130266448e-05
MD	NNPS	1.91852977441e-05
NNS	<COLON>	1.91166509411e-05
NNPS	<COMMA>	1.90925301146e-05
VB	EX	1.90895369819e-05
NNP	EX	1.90062079295e-05
WDT	VBN	1.89691649377e-05
VBP	IN	1.89418317715e-05
IN	WP	1.88750734517e-05
VBZ	WDT	1.88082268732e-05
VBG	PRP	1.86356253402e-05
VBD	VBD	1.85794584191e-05
VBP	MD	1.85020242065e-05
VB	WDT	1.84795386231e-05
RBR	RBR	1.83894916723e-05
NNP	RP	1.83714826869e-05
TO	VBG	1.82175268488e-05
NNS	RBR	1.80208847278e-05
CD	EX	1.80136151051e-05
NNP	IN	1.80058013572e-05
POS	VBD	1.78888046865e-05
<COMMA>	PRP	1.78414371752e-05
<RIGHTPAR>	VBN	1.77607714575e-05
WRB	IN	1.72894447917e-05
WP	VBP	1.72606803227e-05
CC	NNS	1.72189035574e-05
<LEFTPAR>	RB	1.7205784017e-05
WRB	<COMMA>	1.71876562733e-05
EX	NNP	1.71025484612e-05
VBG	JJR	1.70874811072e-05
IN	IN	1.70731511522e-05
EX	JJ	1.67311895722e-05
<COMMA>	MD	1.66886054123e-05
VBP	WRB	1.66037417456e-05
POS	POS	1.65649267634e-05
<RIGHTPAR>	MD	1.64632187764e-05
VB	JJS	1.62876435661e-05
VBZ	<COLON>	1.62335891152e-05
CD	DT	1.6130153774e-05
NNS	<LEFTPAR>	1.61007607171e-05
PRP	MD	1.60874933928e-05
WDT	JJS	1.60107868935e-05
MD	WRB	1.59832959422e-05
<LEFTPAR>	NN	1.59439200329e-05
CC	POS	1.59307259285e-05
RBR	VBZ	1.57746174871e-05
NNS	VB	1.56988697453e-05
JJS	<COMMA>	1.55638476141e-05
PRP$	JJS	1.55369324332e-05
RB	VB	1.54481566608e-05
WRB	RP	1.54291536934e-05
RB	IN	1.53733169319e-05
NNPS	PRP$	1.53403535125e-05
JJ	<LEFTPAR>	1.5206794765e-05
WDT	JJ	1.51478034177e-05
<COLON>	VBG	1.50146085572e-05
RP	VBZ	1.49891502971e-05
<LEFTPAR>	MD	1.47441052632e-05
PRP	EX	1.45195402013e-05
JJS	PRP	1.44849931865e-05
JJ	WP	1.43868135358e-05
NN	<COLON>	1.4253785835e-05
<RIGHTPAR>	VB	1.41505850657e-05
<COLON>	WDT	1.39953236465e-05
VBP	VBG	1.37025916482e-05
IN	POS	1.3416519395e-05
RB	WP	1.34151709049e-05
VBN	JJ	1.33747284528e-05
PRP$	VBP	1.33324858475e-05
VBP	NN	1.33158358058e-05
IN	<LEFTPAR>	1.32815108275e-05
TO	NNP	1.32361901763e-05
RB	EX	1.31879419949e-05
<COMMA>	POS	1.31877883303e-05
<COMMA>	VB	1.30793219155e-05
NNP	VBG	1.2989838905e-05
<COLON>	IN	1.29810051779e-05
VBG	NN	1.29761701519e-05
CD	IN	1.29011434202e-05
NNP	DT	1.2822924913e-05
RB	VBG	1.27881287402e-05
<COMMA>	TO	1.27823126883e-05
WDT	VBG	1.27656564131e-05
WDT	MD	1.27632647048e-05
RB	NNS	1.27564202201e-05
DT	WRB	1.26637595325e-05
POS	PRP	1.2658572019e-05
<COLON>	VB	1.25630494174e-05
NNPS	MD	1.24470039816e-05
MD	EX	1.22757139057e-05
VBD	NNS	1.22115187846e-05
DT	NNPS	1.21812242206e-05
VBG	IN	1.20844894897e-05
TO	TO	1.17304092012e-05
POS	VB	1.17265869397e-05
RP	NNPS	1.16579673344e-05
DT	VBG	1.16415805187e-05
NNPS	WRB	1.15974739779e-05
<LEFTPAR>	VBN	1.15147051669e-05
NNPS	NN	1.1501598614e-05
VBD	NNP	1.14746061142e-05
<COMMA>	DT	1.14701754825e-05
NN	<LEFTPAR>	1.14109460181e-05
VBP	NNPS	1.12442923546e-05
VBP	JJR	1.11789238439e-05
NNS	RP	1.10131467961e-05
JJS	MD	1.1002162389e-05
RBR	VBN	1.09858601248e-05
<LEFTPAR>	VBP	1.09551267358e-05
WP	WDT	1.09404161936e-05
PRP$	DT	1.07782530457e-05
VBZ	JJS	1.07388886007e-05
WRB	VBP	1.06631621413e-05
VBD	NNPS	1.06472099212e-05
WRB	PRP$	1.0530335271e-05
DT	NN	1.03582753908e-05
CC	RB	1.03563316753e-05
WP	WRB	1.02718756109e-05
IN	<COMMA>	1.02170795064e-05
JJS	TO	1.01741145446e-05
VBG	MD	1.0152412003e-05
VBD	RBR	1.00811788741e-05
WP	VBN	1.00779202876e-05
MD	MD	1.00536736365e-05
NNPS	JJ	1.00361964362e-05
RP	WP	1.00320002078e-05
JJ	RB	1.0021908539e-05
WRB	VBN	9.99888410264e-06
DT	VB	9.8985295014e-06
DT	VBN	9.78636354643e-06
NN	RBR	9.71845742603e-06
NNPS	VB	9.6388083034e-06
NNPS	VBP	9.62501321988e-06
WRB	VBZ	9.60427472219e-06
RB	RP	9.53985655483e-06
<RIGHTPAR>	NNS	9.50709911168e-06
RBR	MD	9.48250357807e-06
VBD	<LEFTPAR>	9.37384069621e-06
RP	<COMMA>	9.34177224671e-06
VBN	VBG	8.91805193071e-06
JJR	RP	8.91393220254e-06
JJ	JJR	8.86689507684e-06
NNP	TO	8.75863548666e-06
JJS	DT	8.61292607135e-06
WDT	WRB	8.55338908728e-06
CC	JJS	8.53302329518e-06
PRP$	<COLON>	8.50461382806e-06
JJR	JJ	8.49854929796e-06
RB	JJR	8.46621373884e-06
<COLON>	VBN	8.42233240628e-06
<RIGHTPAR>	DT	8.41715763333e-06
<COLON>	MD	8.40264899471e-06
RP	RP	8.39919987466e-06
POS	DT	8.39456842816e-06
VBN	POS	8.33997562577e-06
RB	NNPS	8.30122560314e-06
EX	EX	8.29304440847e-06
<LEFTPAR>	POS	8.15430398568e-06
RB	NN	8.04827317591e-06
VBD	RP	8.04351049899e-06
<COLON>	RBR	7.88856855816e-06
WRB	NNS	7.82601968574e-06
POS	TO	7.82274183619e-06
EX	PRP	7.81059082428e-06
WRB	NN	7.69111822974e-06
VBZ	<LEFTPAR>	7.6829367176e-06
RB	RB	7.66714827094e-06
RB	<COLON>	7.62292766743e-06
<COMMA>	NNS	7.54825611193e-06
NN	PRP$	7.46884319003e-06
EX	PRP$	7.42373998938e-06
PRP$	NNS	7.41888638034e-06
VB	NNPS	7.27184872074e-06
PRP	JJS	7.27180125393e-06
<LEFTPAR>	JJS	7.25581798805e-06
PRP	VBP	7.18524329846e-06
<COLON>	PRP$	7.17559267649e-06
NNS	NNPS	7.11614010007e-06
DT	POS	6.9774435123e-06
<LEFTPAR>	CC	6.96579974124e-06
NNPS	TO	6.90238311535e-06
POS	CC	6.86060641331e-06
RP	NNP	6.78382116848e-06
VBD	EX	6.7774953596e-06
RBR	<COLON>	6.75222638022e-06
JJR	EX	6.71881781494e-06
EX	<RIGHTPAR>	6.63550426011e-06
JJS	CD	6.63424679126e-06
VB	POS	6.63407479751e-06
NNPS	<COLON>	6.59304171177e-06
JJS	CC	6.57128127712e-06
<RIGHTPAR>	WRB	6.56941269978e-06
RBR	NNS	6.54287753193e-06
<COMMA>	VBG	6.51754223102e-06
VBG	DT	6.48363124278e-06
EX	VB	6.45629120299e-06
WRB	MD	6.44633962932e-06
DT	TO	6.43583088822e-06
VBP	RP	6.42548661633e-06
<RIGHTPAR>	VBP	6.28810242065e-06
WDT	JJR	6.28637855016e-06
WDT	DT	6.2790043448e-06
IN	EX	6.26964594497e-06
POS	NNP	6.18448104051e-06
RBR	EX	6.11050611393e-06
NNPS	RBR	6.02237076786e-06
POS	VBN	6.01670626033e-06
NNPS	POS	6.01146672241e-06
WP	DT	6.01121359523e-06
POS	PRP$	5.98811677754e-06
RBR	PRP	5.96620659316e-06
IN	WDT	5.94396664333e-06
<LEFTPAR>	<PERIOD>	5.86323504309e-06
POS	JJ	5.81459776638e-06
EX	DT	5.79186740335e-06
TO	RBR	5.78356605441e-06
MD	PRP$	5.71822220108e-06
<COLON>	NNPS	5.70169563874e-06
JJS	VBZ	5.54506397055e-06
NNPS	RP	5.51992380951e-06
RB	JJ	5.51130216953e-06
<RIGHTPAR>	VBG	5.48838811659e-06
<RIGHTPAR>	<PERIOD>	5.43153256266e-06
<COMMA>	VBN	5.4139005341e-06
NNS	VBG	5.40038063379e-06
VBP	WDT	5.3700410102e-06
WDT	PRP$	5.36428350606e-06
TO	WRB	5.33612984654e-06
CC	EX	5.31890803057e-06
VBP	VBZ	5.29360375856e-06
NNS	<RIGHTPAR>	5.28414322876e-06
VBD	JJS	5.27919393822e-06
CC	VB	5.22502986877e-06
PRP$	VB	5.19605278759e-06
NNPS	DT	5.13799905311e-06
WP	MD	5.1046515136e-06
NNPS	EX	5.02913853218e-06
MD	RBR	4.98105813074e-06
JJR	MD	4.95254781335e-06
POS	RB	4.95125669975e-06
JJR	POS	4.91724603385e-06
WRB	TO	4.86897344304e-06
VB	JJR	4.86285129153e-06
WP	NNS	4.85462082123e-06
<RIGHTPAR>	CC	4.85109973042e-06
VBN	EX	4.83299505616e-06
NNP	NN	4.77660659537e-06
RBR	VBP	4.76803137348e-06
PRP$	WDT	4.7479178451e-06
RP	<RIGHTPAR>	4.71983824832e-06
RP	NNS	4.71059019591e-06
IN	RP	4.69117754986e-06
NN	JJR	4.67091623724e-06
RB	VBP	4.61354278758e-06
DT	<RIGHTPAR>	4.56610197674e-06
RBR	RB	4.53513602999e-06
WDT	TO	4.49527386404e-06
VBP	<RIGHTPAR>	4.42834759262e-06
EX	POS	4.41873748999e-06
WRB	JJS	4.40780535091e-06
VBD	POS	4.36405981241e-06
POS	JJS	4.35642143826e-06
PRP$	RP	4.34843478703e-06
WP	NNP	4.34633477786e-06
JJ	NNPS	4.33616934004e-06
EX	WP	4.31016982083e-06
<RIGHTPAR>	PRP$	4.28169965092e-06
WRB	JJR	4.18492956633e-06
VBD	WDT	4.15003045207e-06
JJR	VBN	4.12539405964e-06
WP	IN	4.08023242371e-06
<COMMA>	CD	4.07233342892e-06
POS	RP	4.05348004273e-06
WRB	VBG	4.04276060684e-06
RB	<LEFTPAR>	3.98171967664e-06
RP	MD	3.96431580091e-06
WP	JJR	3.95171064632e-06
CC	RP	3.94107275969e-06
VBP	PRP$	3.84316914515e-06
PRP	<RIGHTPAR>	3.81586907394e-06
NNPS	WP	3.80632121141e-06
<COLON>	TO	3.80349048534e-06
RBR	JJ	3.78763064807e-06
<RIGHTPAR>	IN	3.75595085156e-06
TO	JJ	3.75591628732e-06
IN	WRB	3.75449439916e-06
RBR	IN	3.74134247272e-06
WP	RB	3.66093346815e-06
WRB	<RIGHTPAR>	3.64228398883e-06
VBG	WRB	3.54201539832e-06
TO	PRP	3.53967911682e-06
CD	RBR	3.51182902425e-06
<COLON>	RB	3.50529489435e-06
WDT	NN	3.47830396896e-06
POS	RBR	3.45756817055e-06
VBN	WP	3.45191705098e-06
VBZ	VBP	3.45155118775e-06
EX	NNS	3.41419076388e-06
VBZ	MD	3.37938842432e-06
VBG	NNP	3.36011303914e-06
EX	<COMMA>	3.3358388748e-06
JJ	JJS	3.33379958639e-06
VBZ	RP	3.32877701048e-06
VBZ	NNPS	3.31231925943e-06
VBG	JJ	3.25680943725e-06
VBD	VBG	3.25525461986e-06
VB	<RIGHTPAR>	3.25077457131e-06
JJS	IN	3.2360986254e-06
<LEFTPAR>	RBR	3.21511121532e-06
VB	PRP$	3.17741507938e-06
NNS	JJS	3.13284578946e-06
WRB	<COLON>	3.10340446391e-06
JJR	DT	3.04677061735e-06
WP	VBG	3.01725529889e-06
EX	JJR	2.95956840979e-06
JJ	EX	2.92062187457e-06
PRP$	VBG	2.90954689131e-06
<LEFTPAR>	WDT	2.9047079621e-06
RBR	JJS	2.87550186778e-06
VBN	RBR	2.87130864562e-06
<COMMA>	JJ	2.83206755314e-06
<RIGHTPAR>	RB	2.82138483126e-06
RP	TO	2.7629437015e-06
